235,1,3,4,"2025-07-05",3,300,300,1,1,198.00,"2025-07-01 00:00:00.000"
216,1,3,4,"2025-07-06",1,30,30,1,1,660.00,"2025-07-01 00:00:00.000"
226,1,3,4,"2025-07-06",2,60,60,1,1,356.50,"2025-07-01 00:00:00.000"
236,1,3,4,"2025-07-06",3,300,300,1,1,198.00,"2025-07-01 00:00:00.000"
217,1,3,4,"2025-07-07",1,30,30,1,1,660.00,"2025-07-01 00:00:00.000"
227,1,3,4,"2025-07-07",2,60,60,1,1,356.50,"2025-07-01 00:00:00.000"
237,1,3,4,"2025-07-07",3,300,300,1,1,198.00,"2025-07-01 00:00:00.000"
218,1,3,4,"2025-07-08",1,30,30,1,1,660.00,"2025-07-01 00:00:00.000"
228,1,3,4,"2025-07-08",2,60,60,1,1,356.50,"2025-07-01 00:00:00.000"
238,1,3,4,"2025-07-08",3,300,300,1,1,198.00,"2025-07-01 00:00:00.000"
219,1,3,4,"2025-07-09",1,30,30,1,1,660.00,"2025-07-01 00:00:00.000"
229,1,3,4,"2025-07-09",2,60,60,1,1,356.50,"2025-07-01 00:00:00.000"
239,1,3,4,"2025-07-09",3,300,300,1,1,198.00,"2025-07-01 00:00:00.000"
220,1,3,4,"2025-07-10",1,30,30,1,1,660.00,"2025-07-01 00:00:00.000"
230,1,3,4,"2025-07-10",2,60,60,1,1,356.50,"2025-07-01 00:00:00.000"
240,1,3,4,"2025-07-10",3,300,300,1,1,198.00,"2025-07-01 00:00:00.000"
241,1,3,5,"2025-07-01",1,30,30,1,1,1396.00,"2025-07-01 00:00:00.000"
251,1,3,5,"2025-07-01",2,60,60,1,1,754.00,"2025-07-01 00:00:00.000"
261,1,3,5,"2025-07-01",3,300,300,1,1,419.00,"2025-07-01 00:00:00.000"
242,1,3,5,"2025-07-02",1,30,30,1,1,1396.00,"2025-07-01 00:00:00.000"
252,1,3,5,"2025-07-02",2,60,60,1,1,754.00,"2025-07-01 00:00:00.000"
262,1,3,5,"2025-07-02",3,300,300,1,1,419.00,"2025-07-01 00:00:00.000"
243,1,3,5,"2025-07-03",1,30,30,1,1,1396.00,"2025-07-01 00:00:00.000"
253,1,3,5,"2025-07-03",2,60,60,1,1,754.00,"2025-07-01 00:00:00.000"
263,1,3,5,"2025-07-03",3,300,300,1,1,419.00,"2025-07-01 00:00:00.000"
244,1,3,5,"2025-07-04",1,30,30,1,1,1396.00,"2025-07-01 00:00:00.000"
254,1,3,5,"2025-07-04",2,60,60,1,1,754.00,"2025-07-01 00:00:00.000"
264,1,3,5,"2025-07-04",3,300,300,1,1,419.00,"2025-07-01 00:00:00.000"
245,1,3,5,"2025-07-05",1,30,30,1,1,1396.00,"2025-07-01 00:00:00.000"
255,1,3,5,"2025-07-05",2,60,60,1,1,754.00,"2025-07-01 00:00:00.000"
265,1,3,5,"2025-07-05",3,300,300,1,1,419.00,"2025-07-01 00:00:00.000"
246,1,3,5,"2025-07-06",1,30,30,1,1,1396.00,"2025-07-01 00:00:00.000"
256,1,3,5,"2025-07-06",2,60,60,1,1,754.00,"2025-07-01 00:00:00.000"
266,1,3,5,"2025-07-06",3,300,300,1,1,419.00,"2025-07-01 00:00:00.000"
247,1,3,5,"2025-07-07",1,30,30,1,1,1396.00,"2025-07-01 00:00:00.000"
257,1,3,5,"2025-07-07",2,60,60,1,1,754.00,"2025-07-01 00:00:00.000"
267,1,3,5,"2025-07-07",3,300,300,1,1,419.00,"2025-07-01 00:00:00.000"
248,1,3,5,"2025-07-08",1,30,30,1,1,1396.00,"2025-07-01 00:00:00.000"
258,1,3,5,"2025-07-08",2,60,60,1,1,754.00,"2025-07-01 00:00:00.000"
268,1,3,5,"2025-07-08",3,300,300,1,1,419.00,"2025-07-01 00:00:00.000"
249,1,3,5,"2025-07-09",1,30,30,1,1,1396.00,"2025-07-01 00:00:00.000"
259,1,3,5,"2025-07-09",2,60,60,1,1,754.00,"2025-07-01 00:00:00.000"
269,1,3,5,"2025-07-09",3,300,300,1,1,419.00,"2025-07-01 00:00:00.000"
250,1,3,5,"2025-07-10",1,30,30,1,1,1396.00,"2025-07-01 00:00:00.000"
260,1,3,5,"2025-07-10",2,60,60,1,1,754.00,"2025-07-01 00:00:00.000"
270,1,3,5,"2025-07-10",3,300,300,1,1,419.00,"2025-07-01 00:00:00.000"
271,1,4,5,"2025-07-01",1,30,30,1,1,736.00,"2025-07-01 00:00:00.000"
281,1,4,5,"2025-07-01",2,60,60,1,1,397.50,"2025-07-01 00:00:00.000"
291,1,4,5,"2025-07-01",3,300,300,1,1,221.00,"2025-07-01 00:00:00.000"
272,1,4,5,"2025-07-02",1,30,30,1,1,736.00,"2025-07-01 00:00:00.000"
282,1,4,5,"2025-07-02",2,60,60,1,1,397.50,"2025-07-01 00:00:00.000"
292,1,4,5,"2025-07-02",3,300,300,1,1,221.00,"2025-07-01 00:00:00.000"
273,1,4,5,"2025-07-03",1,30,30,1,1,736.00,"2025-07-01 00:00:00.000"
283,1,4,5,"2025-07-03",2,60,60,1,1,397.50,"2025-07-01 00:00:00.000"
293,1,4,5,"2025-07-03",3,300,300,1,1,221.00,"2025-07-01 00:00:00.000"
274,1,4,5,"2025-07-04",1,30,30,1,1,736.00,"2025-07-01 00:00:00.000"
284,1,4,5,"2025-07-04",2,60,60,1,1,397.50,"2025-07-01 00:00:00.000"
294,1,4,5,"2025-07-04",3,300,300,1,1,221.00,"2025-07-01 00:00:00.000"
275,1,4,5,"2025-07-05",1,30,30,1,1,736.00,"2025-07-01 00:00:00.000"
285,1,4,5,"2025-07-05",2,60,60,1,1,397.50,"2025-07-01 00:00:00.000"
295,1,4,5,"2025-07-05",3,300,300,1,1,221.00,"2025-07-01 00:00:00.000"
276,1,4,5,"2025-07-06",1,30,30,1,1,736.00,"2025-07-01 00:00:00.000"
286,1,4,5,"2025-07-06",2,60,60,1,1,397.50,"2025-07-01 00:00:00.000"
296,1,4,5,"2025-07-06",3,300,300,1,1,221.00,"2025-07-01 00:00:00.000"
277,1,4,5,"2025-07-07",1,30,30,1,1,736.00,"2025-07-01 00:00:00.000"
287,1,4,5,"2025-07-07",2,60,60,1,1,397.50,"2025-07-01 00:00:00.000"
297,1,4,5,"2025-07-07",3,300,300,1,1,221.00,"2025-07-01 00:00:00.000"
278,1,4,5,"2025-07-08",1,30,30,1,1,736.00,"2025-07-01 00:00:00.000"
288,1,4,5,"2025-07-08",2,60,60,1,1,397.50,"2025-07-01 00:00:00.000"
298,1,4,5,"2025-07-08",3,300,300,1,1,221.00,"2025-07-01 00:00:00.000"
279,1,4,5,"2025-07-09",1,30,30,1,1,736.00,"2025-07-01 00:00:00.000"
