181,3,"19A","靠窗",1
182,3,"19B","中间",1
183,3,"19C","过道",1
184,3,"19D","过道",1
185,3,"19F","靠窗",1
186,3,"20A","靠窗",1
187,3,"20B","中间",1
188,3,"20C","过道",1
189,3,"20D","过道",1
190,3,"20F","靠窗",1
191,4,"1A","靠窗",1
192,4,"1B","中间",1
193,4,"1C","过道",1
194,4,"1D","过道",1
195,4,"1F","靠窗",1
196,4,"2A","靠窗",1
197,4,"2B","中间",1
198,4,"2C","过道",1
199,4,"2D","过道",1
200,4,"2F","靠窗",1
201,4,"3A","靠窗",1
202,4,"3B","中间",1
203,4,"3C","过道",1
204,4,"3D","过道",1
205,4,"3F","靠窗",1
206,4,"4A","靠窗",1
207,4,"4B","中间",1
208,4,"4C","过道",1
209,4,"4D","过道",1
210,4,"4F","靠窗",1
211,4,"5A","靠窗",1
212,4,"5B","中间",1
213,4,"5C","过道",1
214,4,"5D","过道",1
215,4,"5F","靠窗",1
216,4,"6A","靠窗",1
217,4,"6B","中间",1
218,4,"6C","过道",1
219,4,"6D","过道",1
220,4,"6F","靠窗",1
221,4,"7A","靠窗",1
222,4,"7B","中间",1
223,4,"7C","过道",1
224,4,"7D","过道",1
225,4,"7F","靠窗",1
226,4,"8A","靠窗",1
227,4,"8B","中间",1
228,4,"8C","过道",1
229,4,"8D","过道",1
230,4,"8F","靠窗",1
231,4,"9A","靠窗",1
232,4,"9B","中间",1
233,4,"9C","过道",1
234,4,"9D","过道",1
235,4,"9F","靠窗",1
236,4,"10A","靠窗",1
237,4,"10B","中间",1
238,4,"10C","过道",1
239,4,"10D","过道",1
240,4,"10F","靠窗",1
241,4,"11A","靠窗",1
242,4,"11B","中间",1
243,4,"11C","过道",1
244,4,"11D","过道",1
245,4,"11F","靠窗",1
246,4,"12A","靠窗",1
247,4,"12B","中间",1
248,4,"12C","过道",1
249,4,"12D","过道",1
250,4,"12F","靠窗",1
251,4,"13A","靠窗",1
252,4,"13B","中间",1
253,4,"13C","过道",1
254,4,"13D","过道",1
255,4,"13F","靠窗",1
256,4,"14A","靠窗",1
257,4,"14B","中间",1
258,4,"14C","过道",1
259,4,"14D","过道",1
260,4,"14F","靠窗",1
261,4,"15A","靠窗",1
262,4,"15B","中间",1
263,4,"15C","过道",1
264,4,"15D","过道",1
265,4,"15F","靠窗",1
266,4,"16A","靠窗",1
267,4,"16B","中间",1
268,4,"16C","过道",1
269,4,"16D","过道",1
270,4,"16F","靠窗",1
271,4,"17A","靠窗",1
272,4,"17B","中间",1
273,4,"17C","过道",1
274,4,"17D","过道",1
275,4,"17F","靠窗",1
276,4,"18A","靠窗",1
277,4,"18B","中间",1
278,4,"18C","过道",1
279,4,"18D","过道",1
280,4,"18F","靠窗",1
281,4,"19A","靠窗",1
282,4,"19B","中间",1
283,4,"19C","过道",1
284,4,"19D","过道",1
285,4,"19F","靠窗",1
286,4,"20A","靠窗",1
287,4,"20B","中间",1
288,4,"20C","过道",1
289,4,"20D","过道",1
290,4,"20F","靠窗",1
291,5,"1A","靠窗",1
292,5,"1B","中间",1
293,5,"1C","过道",1
294,5,"1D","过道",1
295,5,"1F","靠窗",1
296,5,"2A","靠窗",1
297,5,"2B","中间",1
298,5,"2C","过道",1
299,5,"2D","过道",1
300,5,"2F","靠窗",1
301,5,"3A","靠窗",1
302,5,"3B","中间",1
303,5,"3C","过道",1
304,5,"3D","过道",1
305,5,"3F","靠窗",1
306,5,"4A","靠窗",1
307,5,"4B","中间",1
308,5,"4C","过道",1
309,5,"4D","过道",1
310,5,"4F","靠窗",1
311,5,"5A","靠窗",1
312,5,"5B","中间",1
313,5,"5C","过道",1
314,5,"5D","过道",1
315,5,"5F","靠窗",1
316,5,"6A","靠窗",1
317,5,"6B","中间",1
318,5,"6C","过道",1
319,5,"6D","过道",1
320,5,"6F","靠窗",1
321,5,"7A","靠窗",1
322,5,"7B","中间",1
323,5,"7C","过道",1
324,5,"7D","过道",1
325,5,"7F","靠窗",1
326,5,"8A","靠窗",1
327,5,"8B","中间",1
328,5,"8C","过道",1
329,5,"8D","过道",1
330,5,"8F","靠窗",1
331,5,"9A","靠窗",1
332,5,"9B","中间",1
333,5,"9C","过道",1
334,5,"9D","过道",1
335,5,"9F","靠窗",1
336,5,"10A","靠窗",1
337,5,"10B","中间",1
338,5,"10C","过道",1
339,5,"10D","过道",1
340,5,"10F","靠窗",1
341,5,"11A","靠窗",1
342,5,"11B","中间",1
343,5,"11C","过道",1
344,5,"11D","过道",1
345,5,"11F","靠窗",1
346,5,"12A","靠窗",1
347,5,"12B","中间",1
348,5,"12C","过道",1
349,5,"12D","过道",1
350,5,"12F","靠窗",1
351,5,"13A","靠窗",1
352,5,"13B","中间",1
353,5,"13C","过道",1
354,5,"13D","过道",1
355,5,"13F","靠窗",1
356,5,"14A","靠窗",1
357,5,"14B","中间",1
358,5,"14C","过道",1
359,5,"14D","过道",1
360,5,"14F","靠窗",1
361,5,"15A","靠窗",1
362,5,"15B","中间",1
363,5,"15C","过道",1
364,5,"15D","过道",1
365,5,"15F","靠窗",1
366,5,"16A","靠窗",1
367,5,"16B","中间",1
368,5,"16C","过道",1
369,5,"16D","过道",1
370,5,"16F","靠窗",1
371,5,"17A","靠窗",1
372,5,"17B","中间",1
373,5,"17C","过道",1
374,5,"17D","过道",1
375,5,"17F","靠窗",1
376,5,"18A","靠窗",1
377,5,"18B","中间",1
378,5,"18C","过道",1
379,5,"18D","过道",1
380,5,"18F","靠窗",1
381,5,"19A","靠窗",1
382,5,"19B","中间",1
383,5,"19C","过道",1
384,5,"19D","过道",1
385,5,"19F","靠窗",1
386,5,"20A","靠窗",1
387,5,"20B","中间",1
388,5,"20C","过道",1
389,5,"20D","过道",1
390,5,"20F","靠窗",1
391,6,"1","商务",1
392,6,"2","商务",1
393,6,"3","商务",1
394,6,"4","商务",1
395,6,"5","商务",1
396,6,"6","商务",1
397,6,"7","商务",1
398,6,"8","商务",1
399,6,"9","商务",1
400,6,"10","商务",1
401,6,"11","商务",1
402,6,"12","商务",1
403,6,"13","商务",1
404,6,"14","商务",1
405,6,"15","商务",1
406,6,"16","商务",1
407,6,"17","商务",1
408,6,"18","商务",1
409,6,"19","商务",1
410,6,"20","商务",1
411,6,"21","商务",1
412,6,"22","商务",1
413,6,"23","商务",1
414,6,"24","商务",1
415,6,"25","商务",1
416,6,"26","商务",1
417,6,"27","商务",1
418,6,"28","商务",1
419,6,"29","商务",1
420,6,"30","商务",1
421,7,"1A","靠窗",1
422,7,"1C","过道",1
423,7,"1D","过道",1
424,7,"1F","靠窗",1
425,7,"2A","靠窗",1
426,7,"2C","过道",1
427,7,"2D","过道",1
428,7,"2F","靠窗",1
429,7,"3A","靠窗",1
430,7,"3C","过道",1
431,7,"3D","过道",1
432,7,"3F","靠窗",1
433,7,"4A","靠窗",1
434,7,"4C","过道",1
435,7,"4D","过道",1
436,7,"4F","靠窗",1
437,7,"5A","靠窗",1
438,7,"5C","过道",1
439,7,"5D","过道",1
440,7,"5F","靠窗",1
441,7,"6A","靠窗",1
442,7,"6C","过道",1
443,7,"6D","过道",1
444,7,"6F","靠窗",1
445,7,"7A","靠窗",1
446,7,"7C","过道",1
447,7,"7D","过道",1
448,7,"7F","靠窗",1
449,7,"8A","靠窗",1
450,7,"8C","过道",1
451,7,"8D","过道",1
452,7,"8F","靠窗",1
453,7,"9A","靠窗",1
454,7,"9C","过道",1
455,7,"9D","过道",1
456,7,"9F","靠窗",1
457,7,"10A","靠窗",1
458,7,"10C","过道",1
459,7,"10D","过道",1
460,7,"10F","靠窗",1
461,7,"11A","靠窗",1
462,7,"11C","过道",1
463,7,"11D","过道",1
464,7,"11F","靠窗",1
465,7,"12A","靠窗",1
466,7,"12C","过道",1
467,7,"12D","过道",1
468,7,"12F","靠窗",1
469,7,"13A","靠窗",1
470,7,"13C","过道",1
471,7,"13D","过道",1
472,7,"13F","靠窗",1
473,7,"14A","靠窗",1
474,7,"14C","过道",1
475,7,"14D","过道",1
476,7,"14F","靠窗",1
477,7,"15A","靠窗",1
478,7,"15C","过道",1
479,7,"15D","过道",1
480,7,"15F","靠窗",1
481,8,"1A","靠窗",1
482,8,"1B","中间",1
483,8,"1C","过道",1
484,8,"1D","过道",1
485,8,"1F","靠窗",1
486,8,"2A","靠窗",1
487,8,"2B","中间",1
488,8,"2C","过道",1
489,8,"2D","过道",1
490,8,"2F","靠窗",1
491,8,"3A","靠窗",1
492,8,"3B","中间",1
493,8,"3C","过道",1
494,8,"3D","过道",1
495,8,"3F","靠窗",1
496,8,"4A","靠窗",1
497,8,"4B","中间",1
498,8,"4C","过道",1
499,8,"4D","过道",1
500,8,"4F","靠窗",1
501,8,"5A","靠窗",1
502,8,"5B","中间",1
503,8,"5C","过道",1
504,8,"5D","过道",1
505,8,"5F","靠窗",1
506,8,"6A","靠窗",1
507,8,"6B","中间",1
508,8,"6C","过道",1
509,8,"6D","过道",1
510,8,"6F","靠窗",1
511,8,"7A","靠窗",1
512,8,"7B","中间",1
513,8,"7C","过道",1
514,8,"7D","过道",1
515,8,"7F","靠窗",1
516,8,"8A","靠窗",1
517,8,"8B","中间",1
518,8,"8C","过道",1
519,8,"8D","过道",1
520,8,"8F","靠窗",1
521,8,"9A","靠窗",1
522,8,"9B","中间",1
523,8,"9C","过道",1
524,8,"9D","过道",1
525,8,"9F","靠窗",1
526,8,"10A","靠窗",1
527,8,"10B","中间",1
528,8,"10C","过道",1
529,8,"10D","过道",1
530,8,"10F","靠窗",1
531,8,"11A","靠窗",1
532,8,"11B","中间",1
533,8,"11C","过道",1
534,8,"11D","过道",1
535,8,"11F","靠窗",1
536,8,"12A","靠窗",1
537,8,"12B","中间",1
538,8,"12C","过道",1
539,8,"12D","过道",1
540,8,"12F","靠窗",1
541,8,"13A","靠窗",1
542,8,"13B","中间",1
543,8,"13C","过道",1
544,8,"13D","过道",1
545,8,"13F","靠窗",1
546,8,"14A","靠窗",1
547,8,"14B","中间",1
548,8,"14C","过道",1
549,8,"14D","过道",1
550,8,"14F","靠窗",1
551,8,"15A","靠窗",1
552,8,"15B","中间",1
553,8,"15C","过道",1
554,8,"15D","过道",1
555,8,"15F","靠窗",1
556,8,"16A","靠窗",1
557,8,"16B","中间",1
558,8,"16C","过道",1
559,8,"16D","过道",1
560,8,"16F","靠窗",1
561,8,"17A","靠窗",1
562,8,"17B","中间",1
563,8,"17C","过道",1
564,8,"17D","过道",1
565,8,"17F","靠窗",1
566,8,"18A","靠窗",1
567,8,"18B","中间",1
568,8,"18C","过道",1
569,8,"18D","过道",1
570,8,"18F","靠窗",1
571,8,"19A","靠窗",1
572,8,"19B","中间",1
573,8,"19C","过道",1
574,8,"19D","过道",1
575,8,"19F","靠窗",1
576,8,"20A","靠窗",1
577,8,"20B","中间",1
578,8,"20C","过道",1
579,8,"20D","过道",1
580,8,"20F","靠窗",1
581,9,"1A","靠窗",1
582,9,"1B","中间",1
583,9,"1C","过道",1
584,9,"1D","过道",1
585,9,"1F","靠窗",1
586,9,"2A","靠窗",1
587,9,"2B","中间",1
588,9,"2C","过道",1
589,9,"2D","过道",1
590,9,"2F","靠窗",1
591,9,"3A","靠窗",1
592,9,"3B","中间",1
593,9,"3C","过道",1
594,9,"3D","过道",1
595,9,"3F","靠窗",1
596,9,"4A","靠窗",1
597,9,"4B","中间",1
598,9,"4C","过道",1
599,9,"4D","过道",1
600,9,"4F","靠窗",1
601,9,"5A","靠窗",1
602,9,"5B","中间",1
603,9,"5C","过道",1
604,9,"5D","过道",1
605,9,"5F","靠窗",1
606,9,"6A","靠窗",1
607,9,"6B","中间",1
608,9,"6C","过道",1
609,9,"6D","过道",1
610,9,"6F","靠窗",1
611,9,"7A","靠窗",1
612,9,"7B","中间",1
613,9,"7C","过道",1
614,9,"7D","过道",1
615,9,"7F","靠窗",1
616,9,"8A","靠窗",1
617,9,"8B","中间",1
618,9,"8C","过道",1
619,9,"8D","过道",1
620,9,"8F","靠窗",1
621,9,"9A","靠窗",1
622,9,"9B","中间",1
623,9,"9C","过道",1
624,9,"9D","过道",1
625,9,"9F","靠窗",1
626,9,"10A","靠窗",1
627,9,"10B","中间",1
628,9,"10C","过道",1
629,9,"10D","过道",1
630,9,"10F","靠窗",1
631,9,"11A","靠窗",1
632,9,"11B","中间",1
633,9,"11C","过道",1
634,9,"11D","过道",1
635,9,"11F","靠窗",1
636,9,"12A","靠窗",1
637,9,"12B","中间",1
638,9,"12C","过道",1
639,9,"12D","过道",1
640,9,"12F","靠窗",1
641,9,"13A","靠窗",1
642,9,"13B","中间",1
643,9,"13C","过道",1
644,9,"13D","过道",1
645,9,"13F","靠窗",1
646,9,"14A","靠窗",1
647,9,"14B","中间",1
648,9,"14C","过道",1
649,9,"14D","过道",1
650,9,"14F","靠窗",1
651,9,"15A","靠窗",1
652,9,"15B","中间",1
653,9,"15C","过道",1
654,9,"15D","过道",1
655,9,"15F","靠窗",1
656,9,"16A","靠窗",1
657,9,"16B","中间",1
658,9,"16C","过道",1
659,9,"16D","过道",1
660,9,"16F","靠窗",1
661,9,"17A","靠窗",1
662,9,"17B","中间",1
663,9,"17C","过道",1
664,9,"17D","过道",1
665,9,"17F","靠窗",1
666,9,"18A","靠窗",1
667,9,"18B","中间",1
668,9,"18C","过道",1
669,9,"18D","过道",1
670,9,"18F","靠窗",1
671,9,"19A","靠窗",1
672,9,"19B","中间",1
673,9,"19C","过道",1
674,9,"19D","过道",1
675,9,"19F","靠窗",1
676,9,"20A","靠窗",1
677,9,"20B","中间",1
678,9,"20C","过道",1
679,9,"20D","过道",1
680,9,"20F","靠窗",1
681,10,"1A","靠窗",1
682,10,"1B","中间",1
683,10,"1C","过道",1
684,10,"1D","过道",1
685,10,"1F","靠窗",1
686,10,"2A","靠窗",1
687,10,"2B","中间",1
688,10,"2C","过道",1
689,10,"2D","过道",1
690,10,"2F","靠窗",1
691,10,"3A","靠窗",1
692,10,"3B","中间",1
693,10,"3C","过道",1
694,10,"3D","过道",1
695,10,"3F","靠窗",1
696,10,"4A","靠窗",1
697,10,"4B","中间",1
698,10,"4C","过道",1
699,10,"4D","过道",1
700,10,"4F","靠窗",1
701,10,"5A","靠窗",1
702,10,"5B","中间",1
703,10,"5C","过道",1
704,10,"5D","过道",1
705,10,"5F","靠窗",1
706,10,"6A","靠窗",1
707,10,"6B","中间",1
708,10,"6C","过道",1
709,10,"6D","过道",1
710,10,"6F","靠窗",1
711,10,"7A","靠窗",1
712,10,"7B","中间",1
713,10,"7C","过道",1
714,10,"7D","过道",1
715,10,"7F","靠窗",1
716,10,"8A","靠窗",1
717,10,"8B","中间",1
718,10,"8C","过道",1
719,10,"8D","过道",1
720,10,"8F","靠窗",1
721,10,"9A","靠窗",1
722,10,"9B","中间",1
723,10,"9C","过道",1
724,10,"9D","过道",1
725,10,"9F","靠窗",1
726,10,"10A","靠窗",1
727,10,"10B","中间",1
728,10,"10C","过道",1
729,10,"10D","过道",1
730,10,"10F","靠窗",1
731,10,"11A","靠窗",1
732,10,"11B","中间",1
733,10,"11C","过道",1
734,10,"11D","过道",1
735,10,"11F","靠窗",1
736,10,"12A","靠窗",1
737,10,"12B","中间",1
738,10,"12C","过道",1
739,10,"12D","过道",1
740,10,"12F","靠窗",1
741,10,"13A","靠窗",1
742,10,"13B","中间",1
743,10,"13C","过道",1
744,10,"13D","过道",1
745,10,"13F","靠窗",1
746,10,"14A","靠窗",1
747,10,"14B","中间",1
748,10,"14C","过道",1
749,10,"14D","过道",1
750,10,"14F","靠窗",1
751,10,"15A","靠窗",1
752,10,"15B","中间",1
753,10,"15C","过道",1
754,10,"15D","过道",1
755,10,"15F","靠窗",1
756,10,"16A","靠窗",1
757,10,"16B","中间",1
758,10,"16C","过道",1
759,10,"16D","过道",1
760,10,"16F","靠窗",1
761,10,"17A","靠窗",1
762,10,"17B","中间",1
763,10,"17C","过道",1
764,10,"17D","过道",1
765,10,"17F","靠窗",1
766,10,"18A","靠窗",1
767,10,"18B","中间",1
768,10,"18C","过道",1
769,10,"18D","过道",1
770,10,"18F","靠窗",1
771,10,"19A","靠窗",1
772,10,"19B","中间",1
773,10,"19C","过道",1
774,10,"19D","过道",1
775,10,"19F","靠窗",1
776,10,"20A","靠窗",1
777,10,"20B","中间",1
778,10,"20C","过道",1
779,10,"20D","过道",1
780,10,"20F","靠窗",1
781,11,"1","商务",1
782,11,"2","商务",1
783,11,"3","商务",1
784,11,"4","商务",1
785,11,"5","商务",1
786,11,"6","商务",1
787,11,"7","商务",1
788,11,"8","商务",1
789,11,"9","商务",1
790,11,"10","商务",1
791,11,"11","商务",1
792,11,"12","商务",1
793,11,"13","商务",1
794,11,"14","商务",1
795,11,"15","商务",1
796,11,"16","商务",1
797,11,"17","商务",1
798,11,"18","商务",1
799,11,"19","商务",1
800,11,"20","商务",1
801,11,"21","商务",1
802,11,"22","商务",1
803,11,"23","商务",1
804,11,"24","商务",1
805,11,"25","商务",1
806,11,"26","商务",1
807,11,"27","商务",1
808,11,"28","商务",1
809,11,"29","商务",1
810,11,"30","商务",1
811,12,"1A","靠窗",1
812,12,"1C","过道",1
813,12,"1D","过道",1
814,12,"1F","靠窗",1
815,12,"2A","靠窗",1
816,12,"2C","过道",1
817,12,"2D","过道",1
818,12,"2F","靠窗",1
819,12,"3A","靠窗",1
820,12,"3C","过道",1
821,12,"3D","过道",1
822,12,"3F","靠窗",1
823,12,"4A","靠窗",1
824,12,"4C","过道",1
825,12,"4D","过道",1
826,12,"4F","靠窗",1
827,12,"5A","靠窗",1
828,12,"5C","过道",1
829,12,"5D","过道",1
830,12,"5F","靠窗",1
831,12,"6A","靠窗",1
832,12,"6C","过道",1
833,12,"6D","过道",1
834,12,"6F","靠窗",1
835,12,"7A","靠窗",1
836,12,"7C","过道",1
837,12,"7D","过道",1
838,12,"7F","靠窗",1
839,12,"8A","靠窗",1
840,12,"8C","过道",1
841,12,"8D","过道",1
842,12,"8F","靠窗",1
843,12,"9A","靠窗",1
844,12,"9C","过道",1
845,12,"9D","过道",1
846,12,"9F","靠窗",1
847,12,"10A","靠窗",1
848,12,"10C","过道",1
849,12,"10D","过道",1
850,12,"10F","靠窗",1
851,12,"11A","靠窗",1
852,12,"11C","过道",1
853,12,"11D","过道",1
854,12,"11F","靠窗",1
855,12,"12A","靠窗",1
856,12,"12C","过道",1
857,12,"12D","过道",1
858,12,"12F","靠窗",1
859,12,"13A","靠窗",1
860,12,"13C","过道",1
861,12,"13D","过道",1
862,12,"13F","靠窗",1
863,12,"14A","靠窗",1
864,12,"14C","过道",1
865,12,"14D","过道",1
866,12,"14F","靠窗",1
867,12,"15A","靠窗",1
868,12,"15C","过道",1
869,12,"15D","过道",1
870,12,"15F","靠窗",1
871,13,"1A","靠窗",1
872,13,"1B","中间",1
873,13,"1C","过道",1
874,13,"1D","过道",1
875,13,"1F","靠窗",1
876,13,"2A","靠窗",1
877,13,"2B","中间",1
878,13,"2C","过道",1
879,13,"2D","过道",1
880,13,"2F","靠窗",1
881,13,"3A","靠窗",1
882,13,"3B","中间",1
883,13,"3C","过道",1
884,13,"3D","过道",1
885,13,"3F","靠窗",1
886,13,"4A","靠窗",1
887,13,"4B","中间",1
888,13,"4C","过道",1
889,13,"4D","过道",1
890,13,"4F","靠窗",1
891,13,"5A","靠窗",1
892,13,"5B","中间",1
893,13,"5C","过道",1
894,13,"5D","过道",1
895,13,"5F","靠窗",1
896,13,"6A","靠窗",1
897,13,"6B","中间",1
898,13,"6C","过道",1
899,13,"6D","过道",1
900,13,"6F","靠窗",1
901,13,"7A","靠窗",1
902,13,"7B","中间",1
903,13,"7C","过道",1
904,13,"7D","过道",1
905,13,"7F","靠窗",1
906,13,"8A","靠窗",1
907,13,"8B","中间",1
908,13,"8C","过道",1
909,13,"8D","过道",1
910,13,"8F","靠窗",1
911,13,"9A","靠窗",1
912,13,"9B","中间",1
913,13,"9C","过道",1
914,13,"9D","过道",1
915,13,"9F","靠窗",1
916,13,"10A","靠窗",1
917,13,"10B","中间",1
918,13,"10C","过道",1
919,13,"10D","过道",1
920,13,"10F","靠窗",1
921,13,"11A","靠窗",1
922,13,"11B","中间",1
923,13,"11C","过道",1
924,13,"11D","过道",1
925,13,"11F","靠窗",1
926,13,"12A","靠窗",1
927,13,"12B","中间",1
928,13,"12C","过道",1
929,13,"12D","过道",1
930,13,"12F","靠窗",1
931,13,"13A","靠窗",1
932,13,"13B","中间",1
933,13,"13C","过道",1
934,13,"13D","过道",1
935,13,"13F","靠窗",1
936,13,"14A","靠窗",1
937,13,"14B","中间",1
938,13,"14C","过道",1
939,13,"14D","过道",1
940,13,"14F","靠窗",1
941,13,"15A","靠窗",1
942,13,"15B","中间",1
943,13,"15C","过道",1
944,13,"15D","过道",1
945,13,"15F","靠窗",1
946,13,"16A","靠窗",1
947,13,"16B","中间",1
948,13,"16C","过道",1
949,13,"16D","过道",1
950,13,"16F","靠窗",1
951,13,"17A","靠窗",1
952,13,"17B","中间",1
953,13,"17C","过道",1
954,13,"17D","过道",1
955,13,"17F","靠窗",1
956,13,"18A","靠窗",1
957,13,"18B","中间",1
958,13,"18C","过道",1
959,13,"18D","过道",1
960,13,"18F","靠窗",1
961,13,"19A","靠窗",1
962,13,"19B","中间",1
963,13,"19C","过道",1
964,13,"19D","过道",1
965,13,"19F","靠窗",1
966,13,"20A","靠窗",1
967,13,"20B","中间",1
968,13,"20C","过道",1
969,13,"20D","过道",1
970,13,"20F","靠窗",1
971,14,"1A","靠窗",1
972,14,"1B","中间",1
973,14,"1C","过道",1
974,14,"1D","过道",1
975,14,"1F","靠窗",1
976,14,"2A","靠窗",1
977,14,"2B","中间",1
978,14,"2C","过道",1
979,14,"2D","过道",1
980,14,"2F","靠窗",1
981,14,"3A","靠窗",1
982,14,"3B","中间",1
983,14,"3C","过道",1
984,14,"3D","过道",1
985,14,"3F","靠窗",1
986,14,"4A","靠窗",1
987,14,"4B","中间",1
988,14,"4C","过道",1
989,14,"4D","过道",1
990,14,"4F","靠窗",1
991,14,"5A","靠窗",1
992,14,"5B","中间",1
993,14,"5C","过道",1
994,14,"5D","过道",1
995,14,"5F","靠窗",1
996,14,"6A","靠窗",1
997,14,"6B","中间",1
998,14,"6C","过道",1
999,14,"6D","过道",1
1000,14,"6F","靠窗",1
1001,14,"7A","靠窗",1
1002,14,"7B","中间",1
1003,14,"7C","过道",1
1004,14,"7D","过道",1
1005,14,"7F","靠窗",1
1006,14,"8A","靠窗",1
1007,14,"8B","中间",1
1008,14,"8C","过道",1
1009,14,"8D","过道",1
1010,14,"8F","靠窗",1
1011,14,"9A","靠窗",1
1012,14,"9B","中间",1
1013,14,"9C","过道",1
1014,14,"9D","过道",1
1015,14,"9F","靠窗",1
1016,14,"10A","靠窗",1
1017,14,"10B","中间",1
1018,14,"10C","过道",1
1019,14,"10D","过道",1
1020,14,"10F","靠窗",1
1021,14,"11A","靠窗",1
