43,2,"4A","靠窗",0,0,0,0,0,0,0,0,0,0
44,2,"4C","过道",0,0,0,0,0,0,0,0,0,0
45,2,"4D","过道",0,0,0,0,0,0,0,0,0,0
46,2,"4F","靠窗",0,0,0,0,0,0,0,0,0,0
47,2,"5A","靠窗",0,0,0,0,0,0,0,0,0,0
48,2,"5C","过道",0,0,0,0,0,0,0,0,0,0
49,2,"5D","过道",0,0,0,0,0,0,0,0,0,0
50,2,"5F","靠窗",0,0,0,0,0,0,0,0,0,0
51,2,"6A","靠窗",0,0,0,0,0,0,0,0,0,0
52,2,"6C","过道",0,0,0,0,0,0,0,0,0,0
53,2,"6D","过道",0,0,0,0,0,0,0,0,0,0
54,2,"6F","靠窗",0,0,0,0,0,0,0,0,0,0
55,2,"7A","靠窗",0,0,0,0,0,0,0,0,0,0
56,2,"7C","过道",0,0,0,0,0,0,0,0,0,0
57,2,"7D","过道",0,0,0,0,0,0,0,0,0,0
58,2,"7F","靠窗",0,0,0,0,0,0,0,0,0,0
59,2,"8A","靠窗",0,0,0,0,0,0,0,0,0,0
60,2,"8C","过道",0,0,0,0,0,0,0,0,0,0
61,2,"8D","过道",0,0,0,0,0,0,0,0,0,0
62,2,"8F","靠窗",0,0,0,0,0,0,0,0,0,0
63,2,"9A","靠窗",0,0,0,0,0,0,0,0,0,0
64,2,"9C","过道",0,0,0,0,0,0,0,0,0,0
65,2,"9D","过道",0,0,0,0,0,0,0,0,0,0
66,2,"9F","靠窗",0,0,0,0,0,0,0,0,0,0
67,2,"10A","靠窗",0,0,0,0,0,0,0,0,0,0
68,2,"10C","过道",0,0,0,0,0,0,0,0,0,0
69,2,"10D","过道",0,0,0,0,0,0,0,0,0,0
70,2,"10F","靠窗",0,0,0,0,0,0,0,0,0,0
71,2,"11A","靠窗",0,0,0,0,0,0,0,0,0,0
72,2,"11C","过道",0,0,0,0,0,0,0,0,0,0
73,2,"11D","过道",0,0,0,0,0,0,0,0,0,0
74,2,"11F","靠窗",0,0,0,0,0,0,0,0,0,0
75,2,"12A","靠窗",0,0,0,0,0,0,0,0,0,0
76,2,"12C","过道",0,0,0,0,0,0,0,0,0,0
77,2,"12D","过道",0,0,0,0,0,0,0,0,0,0
78,2,"12F","靠窗",0,0,0,0,0,0,0,0,0,0
79,2,"13A","靠窗",0,0,0,0,0,0,0,0,0,0
80,2,"13C","过道",0,0,0,0,0,0,0,0,0,0
81,2,"13D","过道",0,0,0,0,0,0,0,0,0,0
82,2,"13F","靠窗",0,0,0,0,0,0,0,0,0,0
83,2,"14A","靠窗",0,0,0,0,0,0,0,0,0,0
84,2,"14C","过道",0,0,0,0,0,0,0,0,0,0
85,2,"14D","过道",0,0,0,0,0,0,0,0,0,0
86,2,"14F","靠窗",0,0,0,0,0,0,0,0,0,0
87,2,"15A","靠窗",0,0,0,0,0,0,0,0,0,0
88,2,"15C","过道",0,0,0,0,0,0,0,0,0,0
89,2,"15D","过道",0,0,0,0,0,0,0,0,0,0
90,2,"15F","靠窗",0,0,0,0,0,0,0,0,0,0
91,3,"1A","靠窗",0,0,0,0,0,0,0,0,0,0
92,3,"1B","中间",0,0,0,0,0,0,0,0,0,0
93,3,"1C","过道",0,0,0,0,0,0,0,0,0,0
94,3,"1D","过道",0,0,0,0,0,0,0,0,0,0
95,3,"1F","靠窗",0,0,0,0,0,0,0,0,0,0
96,3,"2A","靠窗",0,0,0,0,0,0,0,0,0,0
97,3,"2B","中间",0,0,0,0,0,0,0,0,0,0
98,3,"2C","过道",0,0,0,0,0,0,0,0,0,0
99,3,"2D","过道",0,0,0,0,0,0,0,0,0,0
100,3,"2F","靠窗",0,0,0,0,0,0,0,0,0,0
101,3,"3A","靠窗",0,0,0,0,0,0,0,0,0,0
102,3,"3B","中间",0,0,0,0,0,0,0,0,0,0
103,3,"3C","过道",0,0,0,0,0,0,0,0,0,0
104,3,"3D","过道",0,0,0,0,0,0,0,0,0,0
105,3,"3F","靠窗",0,0,0,0,0,0,0,0,0,0
106,3,"4A","靠窗",0,0,0,0,0,0,0,0,0,0
107,3,"4B","中间",0,0,0,0,0,0,0,0,0,0
108,3,"4C","过道",0,0,0,0,0,0,0,0,0,0
109,3,"4D","过道",0,0,0,0,0,0,0,0,0,0
110,3,"4F","靠窗",0,0,0,0,0,0,0,0,0,0
111,3,"5A","靠窗",0,0,0,0,0,0,0,0,0,0
112,3,"5B","中间",0,0,0,0,0,0,0,0,0,0
113,3,"5C","过道",0,0,0,0,0,0,0,0,0,0
114,3,"5D","过道",0,0,0,0,0,0,0,0,0,0
115,3,"5F","靠窗",0,0,0,0,0,0,0,0,0,0
116,3,"6A","靠窗",0,0,0,0,0,0,0,0,0,0
117,3,"6B","中间",0,0,0,0,0,0,0,0,0,0
118,3,"6C","过道",0,0,0,0,0,0,0,0,0,0
119,3,"6D","过道",0,0,0,0,0,0,0,0,0,0
120,3,"6F","靠窗",0,0,0,0,0,0,0,0,0,0
121,3,"7A","靠窗",0,0,0,0,0,0,0,0,0,0
122,3,"7B","中间",0,0,0,0,0,0,0,0,0,0
123,3,"7C","过道",0,0,0,0,0,0,0,0,0,0
124,3,"7D","过道",0,0,0,0,0,0,0,0,0,0
125,3,"7F","靠窗",0,0,0,0,0,0,0,0,0,0
126,3,"8A","靠窗",0,0,0,0,0,0,0,0,0,0
127,3,"8B","中间",0,0,0,0,0,0,0,0,0,0
128,3,"8C","过道",0,0,0,0,0,0,0,0,0,0
129,3,"8D","过道",0,0,0,0,0,0,0,0,0,0
130,3,"8F","靠窗",0,0,0,0,0,0,0,0,0,0
131,3,"9A","靠窗",0,0,0,0,0,0,0,0,0,0
132,3,"9B","中间",0,0,0,0,0,0,0,0,0,0
133,3,"9C","过道",0,0,0,0,0,0,0,0,0,0
134,3,"9D","过道",0,0,0,0,0,0,0,0,0,0
135,3,"9F","靠窗",0,0,0,0,0,0,0,0,0,0
136,3,"10A","靠窗",0,0,0,0,0,0,0,0,0,0
137,3,"10B","中间",0,0,0,0,0,0,0,0,0,0
138,3,"10C","过道",0,0,0,0,0,0,0,0,0,0
139,3,"10D","过道",0,0,0,0,0,0,0,0,0,0
140,3,"10F","靠窗",0,0,0,0,0,0,0,0,0,0
141,3,"11A","靠窗",0,0,0,0,0,0,0,0,0,0
142,3,"11B","中间",0,0,0,0,0,0,0,0,0,0
143,3,"11C","过道",0,0,0,0,0,0,0,0,0,0
144,3,"11D","过道",0,0,0,0,0,0,0,0,0,0
145,3,"11F","靠窗",0,0,0,0,0,0,0,0,0,0
146,3,"12A","靠窗",0,0,0,0,0,0,0,0,0,0
147,3,"12B","中间",0,0,0,0,0,0,0,0,0,0
148,3,"12C","过道",0,0,0,0,0,0,0,0,0,0
149,3,"12D","过道",0,0,0,0,0,0,0,0,0,0
150,3,"12F","靠窗",0,0,0,0,0,0,0,0,0,0
151,3,"13A","靠窗",0,0,0,0,0,0,0,0,0,0
152,3,"13B","中间",0,0,0,0,0,0,0,0,0,0
153,3,"13C","过道",0,0,0,0,0,0,0,0,0,0
154,3,"13D","过道",0,0,0,0,0,0,0,0,0,0
155,3,"13F","靠窗",0,0,0,0,0,0,0,0,0,0
156,3,"14A","靠窗",0,0,0,0,0,0,0,0,0,0
157,3,"14B","中间",0,0,0,0,0,0,0,0,0,0
158,3,"14C","过道",0,0,0,0,0,0,0,0,0,0
159,3,"14D","过道",0,0,0,0,0,0,0,0,0,0
160,3,"14F","靠窗",0,0,0,0,0,0,0,0,0,0
161,3,"15A","靠窗",0,0,0,0,0,0,0,0,0,0
162,3,"15B","中间",0,0,0,0,0,0,0,0,0,0
163,3,"15C","过道",0,0,0,0,0,0,0,0,0,0
164,3,"15D","过道",0,0,0,0,0,0,0,0,0,0
165,3,"15F","靠窗",0,0,0,0,0,0,0,0,0,0
166,3,"16A","靠窗",0,0,0,0,0,0,0,0,0,0
167,3,"16B","中间",0,0,0,0,0,0,0,0,0,0
168,3,"16C","过道",0,0,0,0,0,0,0,0,0,0
169,3,"16D","过道",0,0,0,0,0,0,0,0,0,0
170,3,"16F","靠窗",0,0,0,0,0,0,0,0,0,0
171,3,"17A","靠窗",0,0,0,0,0,0,0,0,0,0
172,3,"17B","中间",0,0,0,0,0,0,0,0,0,0
173,3,"17C","过道",0,0,0,0,0,0,0,0,0,0
174,3,"17D","过道",0,0,0,0,0,0,0,0,0,0
175,3,"17F","靠窗",0,0,0,0,0,0,0,0,0,0
176,3,"18A","靠窗",0,0,0,0,0,0,0,0,0,0
177,3,"18B","中间",0,0,0,0,0,0,0,0,0,0
178,3,"18C","过道",0,0,0,0,0,0,0,0,0,0
179,3,"18D","过道",0,0,0,0,0,0,0,0,0,0
180,3,"18F","靠窗",0,0,0,0,0,0,0,0,0,0
181,3,"19A","靠窗",0,0,0,0,0,0,0,0,0,0
182,3,"19B","中间",0,0,0,0,0,0,0,0,0,0
183,3,"19C","过道",0,0,0,0,0,0,0,0,0,0
184,3,"19D","过道",0,0,0,0,0,0,0,0,0,0
185,3,"19F","靠窗",0,0,0,0,0,0,0,0,0,0
186,3,"20A","靠窗",0,0,0,0,0,0,0,0,0,0
187,3,"20B","中间",0,0,0,0,0,0,0,0,0,0
188,3,"20C","过道",0,0,0,0,0,0,0,0,0,0
189,3,"20D","过道",0,0,0,0,0,0,0,0,0,0
190,3,"20F","靠窗",0,0,0,0,0,0,0,0,0,0
191,4,"1A","靠窗",0,0,0,0,0,0,0,0,0,0
192,4,"1B","中间",0,0,0,0,0,0,0,0,0,0
193,4,"1C","过道",0,0,0,0,0,0,0,0,0,0
194,4,"1D","过道",0,0,0,0,0,0,0,0,0,0
195,4,"1F","靠窗",0,0,0,0,0,0,0,0,0,0
196,4,"2A","靠窗",0,0,0,0,0,0,0,0,0,0
197,4,"2B","中间",0,0,0,0,0,0,0,0,0,0
198,4,"2C","过道",0,0,0,0,0,0,0,0,0,0
199,4,"2D","过道",0,0,0,0,0,0,0,0,0,0
200,4,"2F","靠窗",0,0,0,0,0,0,0,0,0,0
201,4,"3A","靠窗",0,0,0,0,0,0,0,0,0,0
202,4,"3B","中间",0,0,0,0,0,0,0,0,0,0
203,4,"3C","过道",0,0,0,0,0,0,0,0,0,0
204,4,"3D","过道",0,0,0,0,0,0,0,0,0,0
205,4,"3F","靠窗",0,0,0,0,0,0,0,0,0,0
206,4,"4A","靠窗",0,0,0,0,0,0,0,0,0,0
207,4,"4B","中间",0,0,0,0,0,0,0,0,0,0
208,4,"4C","过道",0,0,0,0,0,0,0,0,0,0
209,4,"4D","过道",0,0,0,0,0,0,0,0,0,0
210,4,"4F","靠窗",0,0,0,0,0,0,0,0,0,0
211,4,"5A","靠窗",0,0,0,0,0,0,0,0,0,0
212,4,"5B","中间",0,0,0,0,0,0,0,0,0,0
213,4,"5C","过道",0,0,0,0,0,0,0,0,0,0
214,4,"5D","过道",0,0,0,0,0,0,0,0,0,0
215,4,"5F","靠窗",0,0,0,0,0,0,0,0,0,0
216,4,"6A","靠窗",0,0,0,0,0,0,0,0,0,0
217,4,"6B","中间",0,0,0,0,0,0,0,0,0,0
218,4,"6C","过道",0,0,0,0,0,0,0,0,0,0
219,4,"6D","过道",0,0,0,0,0,0,0,0,0,0
220,4,"6F","靠窗",0,0,0,0,0,0,0,0,0,0
221,4,"7A","靠窗",0,0,0,0,0,0,0,0,0,0
222,4,"7B","中间",0,0,0,0,0,0,0,0,0,0
223,4,"7C","过道",0,0,0,0,0,0,0,0,0,0
224,4,"7D","过道",0,0,0,0,0,0,0,0,0,0
225,4,"7F","靠窗",0,0,0,0,0,0,0,0,0,0
226,4,"8A","靠窗",0,0,0,0,0,0,0,0,0,0
227,4,"8B","中间",0,0,0,0,0,0,0,0,0,0
228,4,"8C","过道",0,0,0,0,0,0,0,0,0,0
229,4,"8D","过道",0,0,0,0,0,0,0,0,0,0
230,4,"8F","靠窗",0,0,0,0,0,0,0,0,0,0
231,4,"9A","靠窗",0,0,0,0,0,0,0,0,0,0
232,4,"9B","中间",0,0,0,0,0,0,0,0,0,0
233,4,"9C","过道",0,0,0,0,0,0,0,0,0,0
234,4,"9D","过道",0,0,0,0,0,0,0,0,0,0
235,4,"9F","靠窗",0,0,0,0,0,0,0,0,0,0
236,4,"10A","靠窗",0,0,0,0,0,0,0,0,0,0
237,4,"10B","中间",0,0,0,0,0,0,0,0,0,0
238,4,"10C","过道",0,0,0,0,0,0,0,0,0,0
239,4,"10D","过道",0,0,0,0,0,0,0,0,0,0
240,4,"10F","靠窗",0,0,0,0,0,0,0,0,0,0
241,4,"11A","靠窗",0,0,0,0,0,0,0,0,0,0
242,4,"11B","中间",0,0,0,0,0,0,0,0,0,0
243,4,"11C","过道",0,0,0,0,0,0,0,0,0,0
244,4,"11D","过道",0,0,0,0,0,0,0,0,0,0
245,4,"11F","靠窗",0,0,0,0,0,0,0,0,0,0
246,4,"12A","靠窗",0,0,0,0,0,0,0,0,0,0
247,4,"12B","中间",0,0,0,0,0,0,0,0,0,0
248,4,"12C","过道",0,0,0,0,0,0,0,0,0,0
249,4,"12D","过道",0,0,0,0,0,0,0,0,0,0
250,4,"12F","靠窗",0,0,0,0,0,0,0,0,0,0
251,4,"13A","靠窗",0,0,0,0,0,0,0,0,0,0
252,4,"13B","中间",0,0,0,0,0,0,0,0,0,0
253,4,"13C","过道",0,0,0,0,0,0,0,0,0,0
254,4,"13D","过道",0,0,0,0,0,0,0,0,0,0
255,4,"13F","靠窗",0,0,0,0,0,0,0,0,0,0
256,4,"14A","靠窗",0,0,0,0,0,0,0,0,0,0
257,4,"14B","中间",0,0,0,0,0,0,0,0,0,0
258,4,"14C","过道",0,0,0,0,0,0,0,0,0,0
259,4,"14D","过道",0,0,0,0,0,0,0,0,0,0
260,4,"14F","靠窗",0,0,0,0,0,0,0,0,0,0
261,4,"15A","靠窗",0,0,0,0,0,0,0,0,0,0
262,4,"15B","中间",0,0,0,0,0,0,0,0,0,0
263,4,"15C","过道",0,0,0,0,0,0,0,0,0,0
264,4,"15D","过道",0,0,0,0,0,0,0,0,0,0
265,4,"15F","靠窗",0,0,0,0,0,0,0,0,0,0
266,4,"16A","靠窗",0,0,0,0,0,0,0,0,0,0
267,4,"16B","中间",0,0,0,0,0,0,0,0,0,0
268,4,"16C","过道",0,0,0,0,0,0,0,0,0,0
269,4,"16D","过道",0,0,0,0,0,0,0,0,0,0
270,4,"16F","靠窗",0,0,0,0,0,0,0,0,0,0
271,4,"17A","靠窗",0,0,0,0,0,0,0,0,0,0
272,4,"17B","中间",0,0,0,0,0,0,0,0,0,0
273,4,"17C","过道",0,0,0,0,0,0,0,0,0,0
274,4,"17D","过道",0,0,0,0,0,0,0,0,0,0
275,4,"17F","靠窗",0,0,0,0,0,0,0,0,0,0
276,4,"18A","靠窗",0,0,0,0,0,0,0,0,0,0
277,4,"18B","中间",0,0,0,0,0,0,0,0,0,0
278,4,"18C","过道",0,0,0,0,0,0,0,0,0,0
279,4,"18D","过道",0,0,0,0,0,0,0,0,0,0
280,4,"18F","靠窗",0,0,0,0,0,0,0,0,0,0
281,4,"19A","靠窗",0,0,0,0,0,0,0,0,0,0
282,4,"19B","中间",0,0,0,0,0,0,0,0,0,0
283,4,"19C","过道",0,0,0,0,0,0,0,0,0,0
284,4,"19D","过道",0,0,0,0,0,0,0,0,0,0
285,4,"19F","靠窗",0,0,0,0,0,0,0,0,0,0
286,4,"20A","靠窗",0,0,0,0,0,0,0,0,0,0
287,4,"20B","中间",0,0,0,0,0,0,0,0,0,0
288,4,"20C","过道",0,0,0,0,0,0,0,0,0,0
289,4,"20D","过道",0,0,0,0,0,0,0,0,0,0
290,4,"20F","靠窗",0,0,0,0,0,0,0,0,0,0
291,5,"1A","靠窗",0,0,0,0,0,0,0,0,0,0
292,5,"1B","中间",0,0,0,0,0,0,0,0,0,0
293,5,"1C","过道",0,0,0,0,0,0,0,0,0,0
294,5,"1D","过道",0,0,0,0,0,0,0,0,0,0
295,5,"1F","靠窗",0,0,0,0,0,0,0,0,0,0
296,5,"2A","靠窗",0,0,0,0,0,0,0,0,0,0
297,5,"2B","中间",0,0,0,0,0,0,0,0,0,0
298,5,"2C","过道",0,0,0,0,0,0,0,0,0,0
299,5,"2D","过道",0,0,0,0,0,0,0,0,0,0
300,5,"2F","靠窗",0,0,0,0,0,0,0,0,0,0
301,5,"3A","靠窗",0,0,0,0,0,0,0,0,0,0
302,5,"3B","中间",0,0,0,0,0,0,0,0,0,0
303,5,"3C","过道",0,0,0,0,0,0,0,0,0,0
304,5,"3D","过道",0,0,0,0,0,0,0,0,0,0
305,5,"3F","靠窗",0,0,0,0,0,0,0,0,0,0
306,5,"4A","靠窗",0,0,0,0,0,0,0,0,0,0
307,5,"4B","中间",0,0,0,0,0,0,0,0,0,0
308,5,"4C","过道",0,0,0,0,0,0,0,0,0,0
309,5,"4D","过道",0,0,0,0,0,0,0,0,0,0
310,5,"4F","靠窗",0,0,0,0,0,0,0,0,0,0
311,5,"5A","靠窗",0,0,0,0,0,0,0,0,0,0
312,5,"5B","中间",0,0,0,0,0,0,0,0,0,0
313,5,"5C","过道",0,0,0,0,0,0,0,0,0,0
314,5,"5D","过道",0,0,0,0,0,0,0,0,0,0
315,5,"5F","靠窗",0,0,0,0,0,0,0,0,0,0
316,5,"6A","靠窗",0,0,0,0,0,0,0,0,0,0
317,5,"6B","中间",0,0,0,0,0,0,0,0,0,0
318,5,"6C","过道",0,0,0,0,0,0,0,0,0,0
319,5,"6D","过道",0,0,0,0,0,0,0,0,0,0
320,5,"6F","靠窗",0,0,0,0,0,0,0,0,0,0
321,5,"7A","靠窗",0,0,0,0,0,0,0,0,0,0
322,5,"7B","中间",0,0,0,0,0,0,0,0,0,0
323,5,"7C","过道",0,0,0,0,0,0,0,0,0,0
324,5,"7D","过道",0,0,0,0,0,0,0,0,0,0
325,5,"7F","靠窗",0,0,0,0,0,0,0,0,0,0
326,5,"8A","靠窗",0,0,0,0,0,0,0,0,0,0
327,5,"8B","中间",0,0,0,0,0,0,0,0,0,0
328,5,"8C","过道",0,0,0,0,0,0,0,0,0,0
329,5,"8D","过道",0,0,0,0,0,0,0,0,0,0
330,5,"8F","靠窗",0,0,0,0,0,0,0,0,0,0
331,5,"9A","靠窗",0,0,0,0,0,0,0,0,0,0
332,5,"9B","中间",0,0,0,0,0,0,0,0,0,0
333,5,"9C","过道",0,0,0,0,0,0,0,0,0,0
334,5,"9D","过道",0,0,0,0,0,0,0,0,0,0
335,5,"9F","靠窗",0,0,0,0,0,0,0,0,0,0
336,5,"10A","靠窗",0,0,0,0,0,0,0,0,0,0
337,5,"10B","中间",0,0,0,0,0,0,0,0,0,0
338,5,"10C","过道",0,0,0,0,0,0,0,0,0,0
339,5,"10D","过道",0,0,0,0,0,0,0,0,0,0
340,5,"10F","靠窗",0,0,0,0,0,0,0,0,0,0
341,5,"11A","靠窗",0,0,0,0,0,0,0,0,0,0
342,5,"11B","中间",0,0,0,0,0,0,0,0,0,0
343,5,"11C","过道",0,0,0,0,0,0,0,0,0,0
344,5,"11D","过道",0,0,0,0,0,0,0,0,0,0
345,5,"11F","靠窗",0,0,0,0,0,0,0,0,0,0
346,5,"12A","靠窗",0,0,0,0,0,0,0,0,0,0
347,5,"12B","中间",0,0,0,0,0,0,0,0,0,0
348,5,"12C","过道",0,0,0,0,0,0,0,0,0,0
349,5,"12D","过道",0,0,0,0,0,0,0,0,0,0
350,5,"12F","靠窗",0,0,0,0,0,0,0,0,0,0
351,5,"13A","靠窗",0,0,0,0,0,0,0,0,0,0
352,5,"13B","中间",0,0,0,0,0,0,0,0,0,0
353,5,"13C","过道",0,0,0,0,0,0,0,0,0,0
354,5,"13D","过道",0,0,0,0,0,0,0,0,0,0
355,5,"13F","靠窗",0,0,0,0,0,0,0,0,0,0
356,5,"14A","靠窗",0,0,0,0,0,0,0,0,0,0
357,5,"14B","中间",0,0,0,0,0,0,0,0,0,0
358,5,"14C","过道",0,0,0,0,0,0,0,0,0,0
359,5,"14D","过道",0,0,0,0,0,0,0,0,0,0
360,5,"14F","靠窗",0,0,0,0,0,0,0,0,0,0
361,5,"15A","靠窗",0,0,0,0,0,0,0,0,0,0
362,5,"15B","中间",0,0,0,0,0,0,0,0,0,0
363,5,"15C","过道",0,0,0,0,0,0,0,0,0,0
364,5,"15D","过道",0,0,0,0,0,0,0,0,0,0
365,5,"15F","靠窗",0,0,0,0,0,0,0,0,0,0
366,5,"16A","靠窗",0,0,0,0,0,0,0,0,0,0
367,5,"16B","中间",0,0,0,0,0,0,0,0,0,0
368,5,"16C","过道",0,0,0,0,0,0,0,0,0,0
369,5,"16D","过道",0,0,0,0,0,0,0,0,0,0
370,5,"16F","靠窗",0,0,0,0,0,0,0,0,0,0
371,5,"17A","靠窗",0,0,0,0,0,0,0,0,0,0
372,5,"17B","中间",0,0,0,0,0,0,0,0,0,0
373,5,"17C","过道",0,0,0,0,0,0,0,0,0,0
374,5,"17D","过道",0,0,0,0,0,0,0,0,0,0
375,5,"17F","靠窗",0,0,0,0,0,0,0,0,0,0
376,5,"18A","靠窗",0,0,0,0,0,0,0,0,0,0
377,5,"18B","中间",0,0,0,0,0,0,0,0,0,0
378,5,"18C","过道",0,0,0,0,0,0,0,0,0,0
379,5,"18D","过道",0,0,0,0,0,0,0,0,0,0
380,5,"18F","靠窗",0,0,0,0,0,0,0,0,0,0
381,5,"19A","靠窗",0,0,0,0,0,0,0,0,0,0
382,5,"19B","中间",0,0,0,0,0,0,0,0,0,0
383,5,"19C","过道",0,0,0,0,0,0,0,0,0,0
384,5,"19D","过道",0,0,0,0,0,0,0,0,0,0
385,5,"19F","靠窗",0,0,0,0,0,0,0,0,0,0
386,5,"20A","靠窗",0,0,0,0,0,0,0,0,0,0
387,5,"20B","中间",0,0,0,0,0,0,0,0,0,0
388,5,"20C","过道",0,0,0,0,0,0,0,0,0,0
389,5,"20D","过道",0,0,0,0,0,0,0,0,0,0
390,5,"20F","靠窗",0,0,0,0,0,0,0,0,0,0
391,6,"1","商务",0,0,0,0,0,0,0,0,0,0
392,6,"2","商务",0,0,0,0,0,0,0,0,0,0
393,6,"3","商务",0,0,0,0,0,0,0,0,0,0
394,6,"4","商务",0,0,0,0,0,0,0,0,0,0
395,6,"5","商务",0,0,0,0,0,0,0,0,0,0
396,6,"6","商务",0,0,0,0,0,0,0,0,0,0
397,6,"7","商务",0,0,0,0,0,0,0,0,0,0
398,6,"8","商务",0,0,0,0,0,0,0,0,0,0
399,6,"9","商务",0,0,0,0,0,0,0,0,0,0
400,6,"10","商务",0,0,0,0,0,0,0,0,0,0
401,6,"11","商务",0,0,0,0,0,0,0,0,0,0
402,6,"12","商务",0,0,0,0,0,0,0,0,0,0
403,6,"13","商务",0,0,0,0,0,0,0,0,0,0
404,6,"14","商务",0,0,0,0,0,0,0,0,0,0
405,6,"15","商务",0,0,0,0,0,0,0,0,0,0
406,6,"16","商务",0,0,0,0,0,0,0,0,0,0
407,6,"17","商务",0,0,0,0,0,0,0,0,0,0
408,6,"18","商务",0,0,0,0,0,0,0,0,0,0
409,6,"19","商务",0,0,0,0,0,0,0,0,0,0
410,6,"20","商务",0,0,0,0,0,0,0,0,0,0
411,6,"21","商务",0,0,0,0,0,0,0,0,0,0
412,6,"22","商务",0,0,0,0,0,0,0,0,0,0
413,6,"23","商务",0,0,0,0,0,0,0,0,0,0
414,6,"24","商务",0,0,0,0,0,0,0,0,0,0
415,6,"25","商务",0,0,0,0,0,0,0,0,0,0
416,6,"26","商务",0,0,0,0,0,0,0,0,0,0
417,6,"27","商务",0,0,0,0,0,0,0,0,0,0
418,6,"28","商务",0,0,0,0,0,0,0,0,0,0
419,6,"29","商务",0,0,0,0,0,0,0,0,0,0
420,6,"30","商务",0,0,0,0,0,0,0,0,0,0
421,7,"1A","靠窗",0,0,0,0,0,0,0,0,0,0
422,7,"1C","过道",0,0,0,0,0,0,0,0,0,0
423,7,"1D","过道",0,0,0,0,0,0,0,0,0,0
424,7,"1F","靠窗",0,0,0,0,0,0,0,0,0,0
425,7,"2A","靠窗",0,0,0,0,0,0,0,0,0,0
426,7,"2C","过道",0,0,0,0,0,0,0,0,0,0
427,7,"2D","过道",0,0,0,0,0,0,0,0,0,0
428,7,"2F","靠窗",0,0,0,0,0,0,0,0,0,0
429,7,"3A","靠窗",0,0,0,0,0,0,0,0,0,0
430,7,"3C","过道",0,0,0,0,0,0,0,0,0,0
431,7,"3D","过道",0,0,0,0,0,0,0,0,0,0
432,7,"3F","靠窗",0,0,0,0,0,0,0,0,0,0
433,7,"4A","靠窗",0,0,0,0,0,0,0,0,0,0
434,7,"4C","过道",0,0,0,0,0,0,0,0,0,0
435,7,"4D","过道",0,0,0,0,0,0,0,0,0,0
436,7,"4F","靠窗",0,0,0,0,0,0,0,0,0,0
437,7,"5A","靠窗",0,0,0,0,0,0,0,0,0,0
438,7,"5C","过道",0,0,0,0,0,0,0,0,0,0
439,7,"5D","过道",0,0,0,0,0,0,0,0,0,0
440,7,"5F","靠窗",0,0,0,0,0,0,0,0,0,0
441,7,"6A","靠窗",0,0,0,0,0,0,0,0,0,0
442,7,"6C","过道",0,0,0,0,0,0,0,0,0,0
443,7,"6D","过道",0,0,0,0,0,0,0,0,0,0
